Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,Individual_ID,Phenophase_ID,Phenophase_Description,FirstObs_Year,FirstObs_Month,FirstObs_Day,FirstObs_DOY,FirstObs_Julian_Date,LastObs_Year,LastObs_Month,LastObs_Day,LastObs_DOY,LastObs_Julian_Date,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2019,9,24,267,2458751,2019,9,24,267,2458751,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2019,10,1,274,2458758,2019,10,8,281,2458765,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2019,10,15,288,2458772,2019,10,15,288,2458772,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,500,Flowers_or_flower_buds,2019,10,22,295,2458779,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,501,Open_flowers,2019,9,10,253,2458737,2019,9,10,253,2458737,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,501,Open_flowers,2019,9,24,267,2458751,2019,9,24,267,2458751,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,501,Open_flowers,2019,10,1,274,2458758,2019,10,8,281,2458765,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,501,Open_flowers,2019,10,15,288,2458772,2019,10,15,288,2458772,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205542,501,Open_flowers,2019,10,22,295,2458779,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,9,13,256,2458740,2019,9,13,256,2458740,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,9,18,261,2458745,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,10,11,284,2458768,2019,10,11,284,2458768,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,10,18,291,2458775,2019,10,18,291,2458775,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,10,25,298,2458782,2019,10,29,302,2458786,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,11,6,310,2458794,2019,11,6,310,2458794,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,11,13,317,2458801,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,11,20,324,2458808,2019,11,20,324,2458808,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,11,27,331,2458815,2019,11,27,331,2458815,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,371,Breaking_leaf_buds,2019,12,4,338,2458822,2019,12,4,338,2458822,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,9,10,253,2458737,2019,9,10,253,2458737,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,9,13,256,2458740,2019,9,13,256,2458740,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,9,18,261,2458745,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,10,11,284,2458768,2019,10,11,284,2458768,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,10,18,291,2458775,2019,10,18,291,2458775,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,10,25,298,2458782,2019,10,29,302,2458786,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,467,Increasing_leaf_size,2019,11,6,310,2458794,2019,11,6,310,2458794,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2019,9,11,254,2458738,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2019,11,15,319,2458803,2019,11,19,323,2458807,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2019,11,22,326,2458810,2019,11,22,326,2458810,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2019,11,27,331,2458815,2019,11,27,331,2458815,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,471,Falling_leaves,2019,12,4,338,2458822,2019,12,4,338,2458822,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,483,Leaves,2019,9,9,252,2458736,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,483,Leaves,2019,11,15,319,2458803,2019,11,19,323,2458807,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,483,Leaves,2019,11,27,331,2458815,2019,11,27,331,2458815,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,483,Leaves,2019,12,4,338,2458822,2019,12,4,338,2458822,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2019,9,11,254,2458738,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2019,9,25,268,2458752,2019,10,2,275,2458759,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2019,10,4,277,2458761,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2019,11,15,319,2458803,2019,11,19,323,2458807,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2019,11,27,331,2458815,2019,11,27,331,2458815,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205543,498,Colored_leaves,2019,12,4,338,2458822,2019,12,4,338,2458822,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,9,13,256,2458740,2019,9,13,256,2458740,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,9,18,261,2458745,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,10,11,284,2458768,2019,10,11,284,2458768,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,10,18,291,2458775,2019,10,18,291,2458775,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,10,25,298,2458782,2019,10,29,302,2458786,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,11,6,310,2458794,2019,11,6,310,2458794,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,11,13,317,2458801,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,11,20,324,2458808,2019,11,20,324,2458808,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,11,27,331,2458815,2019,11,27,331,2458815,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,371,Breaking_leaf_buds,2019,12,4,338,2458822,2019,12,4,338,2458822,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,9,10,253,2458737,2019,9,10,253,2458737,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,9,13,256,2458740,2019,9,13,256,2458740,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,9,18,261,2458745,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,10,11,284,2458768,2019,10,11,284,2458768,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,10,18,291,2458775,2019,10,18,291,2458775,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,10,25,298,2458782,2019,10,29,302,2458786,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,467,Increasing_leaf_size,2019,11,6,310,2458794,2019,11,6,310,2458794,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2019,9,10,253,2458737,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2019,11,15,319,2458803,2019,11,19,323,2458807,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2019,11,22,326,2458810,2019,11,22,326,2458810,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2019,11,27,331,2458815,2019,11,27,331,2458815,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,471,Falling_leaves,2019,12,4,338,2458822,2019,12,4,338,2458822,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,483,Leaves,2019,9,9,252,2458736,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,483,Leaves,2019,11,15,319,2458803,2019,11,19,323,2458807,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2019,9,11,254,2458738,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2019,9,25,268,2458752,2019,10,2,275,2458759,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2019,10,4,277,2458761,2019,11,13,317,2458801,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205544,498,Colored_leaves,2019,11,15,319,2458803,2019,11,19,323,2458807,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2019,9,18,261,2458745,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2019,9,20,263,2458747,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2019,10,11,284,2458768,2019,10,11,284,2458768,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,371,Breaking_leaf_buds,2019,10,25,298,2458782,2019,10,25,298,2458782,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,467,Increasing_leaf_size,2019,9,12,255,2458739,2019,9,12,255,2458739,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,467,Increasing_leaf_size,2019,9,18,261,2458745,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,467,Increasing_leaf_size,2019,11,1,305,2458789,2019,11,1,305,2458789,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,9,10,253,2458737,2019,9,11,254,2458738,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,9,15,258,2458742,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,9,20,263,2458747,2019,9,22,265,2458749,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,10,11,284,2458768,2019,10,13,286,2458770,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,10,18,291,2458775,2019,10,18,291,2458775,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,471,Falling_leaves,2019,10,25,298,2458782,2019,11,22,326,2458810,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,483,Leaves,2019,9,10,253,2458737,2019,11,22,326,2458810,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2019,9,15,258,2458742,2019,9,16,259,2458743,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2019,9,18,261,2458745,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,498,Colored_leaves,2019,9,20,263,2458747,2019,11,22,326,2458810,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205545,500,Flowers_or_flower_buds,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,371,Breaking_leaf_buds,2019,9,18,261,2458745,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,371,Breaking_leaf_buds,2019,9,20,263,2458747,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,371,Breaking_leaf_buds,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,371,Breaking_leaf_buds,2019,10,25,298,2458782,2019,10,25,298,2458782,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,467,Increasing_leaf_size,2019,9,18,261,2458745,2019,9,20,263,2458747,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,9,10,253,2458737,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,9,20,263,2458747,2019,9,22,265,2458749,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,9,27,270,2458754,2019,9,27,270,2458754,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,10,4,277,2458761,2019,10,4,277,2458761,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,10,11,284,2458768,2019,10,13,286,2458770,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,10,18,291,2458775,2019,10,18,291,2458775,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,471,Falling_leaves,2019,10,23,296,2458780,2019,11,20,324,2458808,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,483,Leaves,2019,9,10,253,2458737,2019,11,20,324,2458808,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,498,Colored_leaves,2019,9,10,253,2458737,2019,9,10,253,2458737,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,498,Colored_leaves,2019,9,15,258,2458742,2019,9,18,261,2458745,NA,NA,NA,NA,NA,NA,NA,NA
34270,Elicott_Complex_at_UB_North_Campus,43.008286,-78.783058,168,205546,498,Colored_leaves,2019,9,20,263,2458747,2019,11,20,324,2458808,NA,NA,NA,NA,NA,NA,NA,NA
12249,Cayuga_Nature_Center,42.518417,-76.556999,175,52580,371,Breaking_leaf_buds,2020,4,22,113,2458962,2020,5,12,133,2458982,NA,NA,NA,NA,NA,NA,NA,NA
12249,Cayuga_Nature_Center,42.518417,-76.556999,175,52580,467,Increasing_leaf_size,2020,5,19,140,2458989,2020,6,4,156,2459005,NA,NA,NA,NA,NA,NA,NA,NA
12249,Cayuga_Nature_Center,42.518417,-76.556999,175,52580,471,Falling_leaves,2020,10,1,275,2459124,2020,10,10,284,2459133,NA,NA,NA,NA,NA,NA,NA,NA
12249,Cayuga_Nature_Center,42.518417,-76.556999,175,52580,483,Leaves,2020,5,19,140,2458989,2020,10,10,284,2459133,NA,NA,NA,NA,NA,NA,NA,NA
12249,Cayuga_Nature_Center,42.518417,-76.556999,175,52580,498,Colored_leaves,2020,9,4,248,2459097,2020,10,10,284,2459133,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,371,Breaking_leaf_buds,2020,5,12,133,2458982,2020,5,18,139,2458988,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,390,Ripe_fruits,2020,1,8,8,2458857,2020,2,26,57,2458906,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,467,Increasing_leaf_size,2020,5,18,139,2458988,2020,5,26,147,2458996,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,471,Falling_leaves,2020,9,11,255,2459104,2020,9,11,255,2459104,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,471,Falling_leaves,2020,9,29,273,2459122,2020,10,21,295,2459144,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,483,Leaves,2020,5,18,139,2458988,2020,10,14,288,2459137,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,498,Colored_leaves,2020,9,11,255,2459104,2020,9,11,255,2459104,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,498,Colored_leaves,2020,9,29,273,2459122,2020,10,14,288,2459137,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,500,Flowers_or_flower_buds,2020,6,9,161,2459010,2020,7,13,195,2459044,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,501,Open_flowers,2020,7,13,195,2459044,2020,7,13,195,2459044,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,516,Fruits,2020,1,8,8,2458857,2020,6,9,161,2459010,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,112470,516,Fruits,2020,7,22,204,2459053,2020,9,11,255,2459104,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,371,Breaking_leaf_buds,2020,4,28,119,2458968,2020,5,18,139,2458988,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,390,Ripe_fruits,2020,1,8,8,2458857,2020,2,26,57,2458906,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,467,Increasing_leaf_size,2020,5,18,139,2458988,2020,6,9,161,2459010,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,471,Falling_leaves,2020,9,11,255,2459104,2020,9,11,255,2459104,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,471,Falling_leaves,2020,9,29,273,2459122,2020,10,21,295,2459144,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,471,Falling_leaves,2020,11,18,323,2459172,2020,11,18,323,2459172,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,483,Leaves,2020,5,18,139,2458988,2020,10,21,295,2459144,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,498,Colored_leaves,2020,9,11,255,2459104,2020,10,21,295,2459144,NA,NA,NA,NA,NA,NA,NA,NA
23813,Phudd_Hill_,42.270908,-73.59346,212,118701,500,Flowers_or_flower_buds,2020,6,9,161,2459010,2020,7,13,195,2459044,NA,NA,NA,NA,NA,NA,NA,NA
